,S_ID,Model,I_ID,Date,Offer,Month_id,Processor,OS,RAM,Year,,Sales
2221,2222,vostro,europe,2015-01-30,no,1,i9,linux,16,2015,,9
2222,2223,vostro,europe,2015-01-31,no,1,i9,Windows,8,2015,,12
2223,2224,vostro,europe,2015-02-01,no,2,i7,linux,8,2015,,7
2224,2225,vostro,europe,2015-02-02,no,2,i7,linux,16,2015,,10
2225,2226,vostro,europe,2015-02-03,no,2,i9,linux,4,2015,,14
2226,2227,vostro,europe,2015-02-04,no,2,i7,linux,16,2015,,12
2227,2228,vostro,europe,2015-02-05,no,2,i9,linux,16,2015,,12
2228,2229,vostro,europe,2015-02-06,no,2,i5,Windows,16,2015,,13
2229,2230,vostro,europe,2015-02-07,no,2,i9,linux,4,2015,,15
2230,2231,vostro,europe,2015-02-08,no,2,i9,linux,8,2015,,10
2231,2232,vostro,europe,2015-02-09,no,2,i7,linux,16,2015,,13
2232,2233,vostro,europe,2015-02-10,no,2,i7,Windows,8,2015,,12
2233,2234,vostro,europe,2015-02-11,no,2,i9,linux,8,2015,,11
2234,2235,vostro,europe,2015-02-12,no,2,i5,Windows,16,2015,,10
2235,2236,vostro,europe,2015-02-13,no,2,i5,Windows,16,2015,,16
2236,2237,vostro,europe,2015-02-14,no,2,i7,Windows,16,2015,,14
2237,2238,vostro,europe,2015-02-15,no,2,i5,linux,16,2015,,17
2238,2239,vostro,europe,2015-02-16,no,2,i3,linux,4,2015,,19
2239,2240,vostro,europe,2015-02-17,no,2,i5,Windows,16,2015,,6
2240,2241,vostro,europe,2015-02-18,no,2,i7,linux,4,2015,,9
2241,2242,vostro,europe,2015-02-19,no,2,i5,Windows,16,2015,,14
2242,2243,vostro,europe,2015-02-20,no,2,i7,linux,4,2015,,7
2243,2244,vostro,europe,2015-02-21,no,2,i5,Windows,4,2015,,12
2244,2245,vostro,europe,2015-02-22,no,2,i3,linux,8,2015,,11
2245,2246,vostro,europe,2015-02-23,no,2,i9,linux,8,2015,,15
2246,2247,vostro,europe,2015-02-24,no,2,i9,linux,4,2015,,5
2247,2248,vostro,europe,2015-02-25,no,2,i3,Windows,4,2015,,13
2248,2249,vostro,europe,2015-02-26,no,2,i5,linux,16,2015,,11
2249,2250,vostro,europe,2015-02-27,no,2,i5,Windows,4,2015,,12
2250,2251,vostro,europe,2015-02-28,no,2,i7,Windows,4,2015,,14
2251,2252,vostro,europe,2015-03-01,no,3,i9,linux,16,2015,,9
2252,2253,vostro,europe,2015-03-02,no,3,i5,linux,16,2015,,7
2253,2254,vostro,europe,2015-03-03,no,3,i9,Windows,16,2015,,6
2254,2255,vostro,europe,2015-03-04,no,3,i5,linux,8,2015,,9
2255,2256,vostro,europe,2015-03-05,no,3,i9,linux,8,2015,,9
2256,2257,vostro,europe,2015-03-06,no,3,i7,Windows,8,2015,,11
2257,2258,vostro,europe,2015-03-07,no,3,i5,Windows,16,2015,,17
2258,2259,vostro,europe,2015-03-08,no,3,i7,linux,4,2015,,19
2259,2260,vostro,europe,2015-03-09,no,3,i3,Windows,16,2015,,10
2260,2261,vostro,europe,2015-03-10,no,3,i5,Windows,8,2015,,16
2261,2262,vostro,europe,2015-03-11,no,3,i9,Windows,8,2015,,7
2262,2263,vostro,europe,2015-03-12,no,3,i9,Windows,16,2015,,7
2263,2264,vostro,europe,2015-03-13,no,3,i3,Windows,4,2015,,9
2264,2265,vostro,europe,2015-03-14,no,3,i5,linux,16,2015,,8
2265,2266,vostro,europe,2015-03-15,no,3,i7,linux,8,2015,,13
2266,2267,vostro,europe,2015-03-16,no,3,i5,Windows,16,2015,,9
2267,2268,vostro,europe,2015-03-17,no,3,i5,Windows,4,2015,,17
2268,2269,vostro,europe,2015-03-18,no,3,i7,linux,16,2015,,9
2269,2270,vostro,europe,2015-03-19,no,3,i5,linux,16,2015,,9
2270,2271,vostro,europe,2015-03-20,no,3,i7,Windows,4,2015,,12
2271,2272,vostro,europe,2015-03-21,no,3,i3,Windows,4,2015,,14
2272,2273,vostro,europe,2015-03-22,no,3,i7,Windows,8,2015,,10
2273,2274,vostro,europe,2015-03-23,no,3,i7,Windows,4,2015,,13
2274,2275,vostro,europe,2015-03-24,no,3,i5,Windows,16,2015,,16
2275,2276,vostro,europe,2015-03-25,no,3,i7,linux,16,2015,,7
2276,2277,vostro,europe,2015-03-26,no,3,i3,Windows,16,2015,,13
2277,2278,vostro,europe,2015-03-27,no,3,i9,Windows,8,2015,,7
2278,2279,vostro,europe,2015-03-28,no,3,i9,Windows,16,2015,,13
2279,2280,vostro,europe,2015-03-29,no,3,i3,linux,8,2015,,9
2280,2281,vostro,europe,2015-03-30,no,3,i9,linux,4,2015,,7
2281,2282,vostro,europe,2015-03-31,no,3,i5,linux,4,2015,,13
2282,2283,vostro,europe,2015-04-01,no,4,i7,Windows,4,2015,,11
2283,2284,vostro,europe,2015-04-02,no,4,i7,Windows,8,2015,,21
2284,2285,vostro,europe,2015-04-03,no,4,i5,linux,16,2015,,14
2285,2286,vostro,europe,2015-04-04,no,4,i3,linux,4,2015,,12
2286,2287,vostro,europe,2015-04-05,no,4,i3,linux,8,2015,,15
2287,2288,vostro,europe,2015-04-06,no,4,i3,Windows,8,2015,,13
2288,2289,vostro,europe,2015-04-07,no,4,i9,linux,4,2015,,18
2289,2290,vostro,europe,2015-04-08,no,4,i5,Windows,16,2015,,14
2290,2291,vostro,europe,2015-04-09,no,4,i3,linux,4,2015,,15
2291,2292,vostro,europe,2015-04-10,no,4,i9,linux,16,2015,,9
2292,2293,vostro,europe,2015-04-11,no,4,i5,linux,8,2015,,8
2293,2294,vostro,europe,2015-04-12,summer,4,i9,linux,4,2015,,16
2294,2295,vostro,europe,2015-04-13,summer,4,i7,Windows,16,2015,,19
2295,2296,vostro,europe,2015-04-14,summer,4,i3,linux,4,2015,,19
2296,2297,vostro,europe,2015-04-15,summer,4,i7,linux,4,2015,,19
2297,2298,vostro,europe,2015-04-16,summer,4,i3,Windows,4,2015,,20
2298,2299,vostro,europe,2015-04-17,summer,4,i9,linux,8,2015,,29
2299,2300,vostro,europe,2015-04-18,summer,4,i7,linux,8,2015,,23
2300,2301,vostro,europe,2015-04-19,no,4,i5,Windows,4,2015,,21
2301,2302,vostro,europe,2015-04-20,no,4,i9,linux,8,2015,,12
2302,2303,vostro,europe,2015-04-21,no,4,i5,Windows,16,2015,,20
2303,2304,vostro,europe,2015-04-22,no,4,i9,linux,16,2015,,11
2304,2305,vostro,europe,2015-04-23,no,4,i5,Windows,4,2015,,9
2305,2306,vostro,europe,2015-04-24,no,4,i3,linux,4,2015,,7
2306,2307,vostro,europe,2015-04-25,no,4,i9,Windows,16,2015,,12
2307,2308,vostro,europe,2015-04-26,no,4,i9,linux,16,2015,,11
2308,2309,vostro,europe,2015-04-27,no,4,i3,Windows,4,2015,,12
2309,2310,vostro,europe,2015-04-28,no,4,i3,linux,4,2015,,17
2310,2311,vostro,europe,2015-04-29,no,4,i7,Windows,16,2015,,8
2311,2312,vostro,europe,2015-04-30,no,4,i9,Windows,16,2015,,14
2312,2313,vostro,europe,2015-05-01,no,5,i7,Windows,8,2015,,6
2313,2314,vostro,europe,2015-05-02,no,5,i5,linux,8,2015,,13
2314,2315,vostro,europe,2015-05-03,no,5,i7,Windows,16,2015,,19
2315,2316,vostro,europe,2015-05-04,no,5,i9,linux,16,2015,,8
2316,2317,vostro,europe,2015-05-05,no,5,i3,linux,4,2015,,12
2317,2318,vostro,europe,2015-05-06,no,5,i9,linux,8,2015,,9
2318,2319,vostro,europe,2015-05-07,no,5,i9,linux,8,2015,,6
2319,2320,vostro,europe,2015-05-08,no,5,i5,linux,16,2015,,13
2320,2321,vostro,europe,2015-05-09,no,5,i5,linux,16,2015,,11
2321,2322,vostro,europe,2015-05-10,no,5,i5,Windows,16,2015,,15
2322,2323,vostro,europe,2015-05-11,no,5,i9,linux,8,2015,,12
2323,2324,vostro,europe,2015-05-12,no,5,i3,Windows,16,2015,,13
2324,2325,vostro,europe,2015-05-13,no,5,i3,Windows,8,2015,,17
2325,2326,vostro,europe,2015-05-14,no,5,i5,linux,8,2015,,13
2326,2327,vostro,europe,2015-05-15,no,5,i7,linux,8,2015,,19
2327,2328,vostro,europe,2015-05-16,no,5,i5,linux,4,2015,,15
2328,2329,vostro,europe,2015-05-17,no,5,i7,Windows,8,2015,,7
2329,2330,vostro,europe,2015-05-18,no,5,i9,linux,4,2015,,10
2330,2331,vostro,europe,2015-05-19,no,5,i5,Windows,8,2015,,9
2331,2332,vostro,europe,2015-05-20,no,5,i5,Windows,4,2015,,13
2332,2333,vostro,europe,2015-05-21,no,5,i9,linux,4,2015,,11
2333,2334,vostro,europe,2015-05-22,no,5,i5,Windows,16,2015,,20
2334,2335,vostro,europe,2015-05-23,no,5,i5,linux,8,2015,,18
2335,2336,vostro,europe,2015-05-24,no,5,i3,linux,4,2015,,20
2336,2337,vostro,europe,2015-05-25,no,5,i7,linux,4,2015,,7
2337,2338,vostro,europe,2015-05-26,no,5,i5,Windows,8,2015,,9
2338,2339,vostro,europe,2015-05-27,no,5,i3,linux,4,2015,,9
2339,2340,vostro,europe,2015-05-28,no,5,i3,linux,16,2015,,8
2340,2341,vostro,europe,2015-05-29,no,5,i5,Windows,16,2015,,10
2341,2342,vostro,europe,2015-05-30,no,5,i5,linux,4,2015,,14
2342,2343,vostro,europe,2015-05-31,no,5,i9,Windows,16,2015,,10
2343,2344,vostro,europe,2015-06-01,no,6,i5,Windows,4,2015,,9
2344,2345,vostro,europe,2015-06-02,no,6,i5,linux,8,2015,,8
2345,2346,vostro,europe,2015-06-03,no,6,i3,linux,8,2015,,18
2346,2347,vostro,europe,2015-06-04,no,6,i5,Windows,4,2015,,14
2347,2348,vostro,europe,2015-06-05,student,6,i5,Windows,8,2015,,35
2348,2349,vostro,europe,2015-06-06,student,6,i7,Windows,16,2015,,24
2349,2350,vostro,europe,2015-06-07,student,6,i7,Windows,8,2015,,26
2350,2351,vostro,europe,2015-06-08,student,6,i3,Windows,4,2015,,39
2351,2352,vostro,europe,2015-06-09,student,6,i5,linux,4,2015,,28
2352,2353,vostro,europe,2015-06-10,student,6,i5,Windows,4,2015,,26
2353,2354,vostro,europe,2015-06-11,student,6,i7,linux,8,2015,,20
2354,2355,vostro,europe,2015-06-12,no,6,i9,linux,16,2015,,11
2355,2356,vostro,europe,2015-06-13,no,6,i7,Windows,16,2015,,14
2356,2357,vostro,europe,2015-06-14,no,6,i7,linux,8,2015,,5
2357,2358,vostro,europe,2015-06-15,no,6,i9,Windows,16,2015,,10
2358,2359,vostro,europe,2015-06-16,no,6,i9,Windows,4,2015,,13
2359,2360,vostro,europe,2015-06-17,no,6,i5,linux,16,2015,,18
2360,2361,vostro,europe,2015-06-18,no,6,i5,linux,8,2015,,13
2361,2362,vostro,europe,2015-06-19,no,6,i3,linux,8,2015,,12
2362,2363,vostro,europe,2015-06-20,no,6,i5,Windows,8,2015,,10
2363,2364,vostro,europe,2015-06-21,no,6,i5,linux,4,2015,,7
2364,2365,vostro,europe,2015-06-22,no,6,i3,Windows,4,2015,,8
2365,2366,vostro,europe,2015-06-23,no,6,i7,linux,8,2015,,5
2366,2367,vostro,europe,2015-06-24,no,6,i7,Windows,8,2015,,13
2367,2368,vostro,europe,2015-06-25,no,6,i9,linux,4,2015,,10
2368,2369,vostro,europe,2015-06-26,no,6,i7,Windows,4,2015,,12
2369,2370,vostro,europe,2015-06-27,no,6,i9,linux,8,2015,,11
2370,2371,vostro,europe,2015-06-28,no,6,i3,linux,8,2015,,19
2371,2372,vostro,europe,2015-06-29,no,6,i5,linux,16,2015,,22
2372,2373,vostro,europe,2015-06-30,no,6,i5,Windows,4,2015,,12
2373,2374,vostro,europe,2015-07-01,no,7,i3,linux,16,2015,,6
2374,2375,vostro,europe,2015-07-02,no,7,i7,linux,4,2015,,13
2375,2376,vostro,europe,2015-07-03,no,7,i9,Windows,4,2015,,16
2376,2377,vostro,europe,2015-07-04,no,7,i7,Windows,16,2015,,11
2377,2378,vostro,europe,2015-07-05,no,7,i3,linux,8,2015,,14
2378,2379,vostro,europe,2015-07-06,student,7,i9,linux,8,2015,,20
2379,2380,vostro,europe,2015-07-07,student,7,i9,Windows,16,2015,,31
2380,2381,vostro,europe,2015-07-08,student,7,i7,linux,8,2015,,26
2381,2382,vostro,europe,2015-07-09,student,7,i3,linux,4,2015,,25
2382,2383,vostro,europe,2015-07-10,student,7,i7,Windows,8,2015,,32
2383,2384,vostro,europe,2015-07-11,student,7,i3,linux,8,2015,,23
2384,2385,vostro,europe,2015-07-12,student,7,i3,linux,8,2015,,21
2385,2386,vostro,europe,2015-07-13,no,7,i3,Windows,8,2015,,6
2386,2387,vostro,europe,2015-07-14,no,7,i5,linux,8,2015,,16
2387,2388,vostro,europe,2015-07-15,no,7,i9,Windows,4,2015,,13
2388,2389,vostro,europe,2015-07-16,no,7,i5,linux,8,2015,,11
2389,2390,vostro,europe,2015-07-17,no,7,i5,linux,4,2015,,11
2390,2391,vostro,europe,2015-07-18,no,7,i9,linux,4,2015,,17
2391,2392,vostro,europe,2015-07-19,no,7,i7,linux,8,2015,,13
2392,2393,vostro,europe,2015-07-20,no,7,i9,Windows,8,2015,,11
2393,2394,vostro,europe,2015-07-21,no,7,i5,linux,16,2015,,12
2394,2395,vostro,europe,2015-07-22,no,7,i7,linux,4,2015,,15
2395,2396,vostro,europe,2015-07-23,no,7,i9,Windows,16,2015,,16
2396,2397,vostro,europe,2015-07-24,no,7,i7,Windows,8,2015,,15
2397,2398,vostro,europe,2015-07-25,no,7,i9,Windows,8,2015,,12
2398,2399,vostro,europe,2015-07-26,no,7,i3,linux,8,2015,,13
2399,2400,vostro,europe,2015-07-27,no,7,i7,linux,8,2015,,10
2400,2401,vostro,europe,2015-07-28,no,7,i9,Windows,4,2015,,27
2401,2402,vostro,europe,2015-07-29,no,7,i7,linux,8,2015,,15
2402,2403,vostro,europe,2015-07-30,no,7,i9,Windows,4,2015,,14
2403,2404,vostro,europe,2015-07-31,no,7,i7,linux,16,2015,,12
2404,2405,vostro,europe,2015-08-01,no,8,i3,Windows,8,2015,,11
2405,2406,vostro,europe,2015-08-02,no,8,i3,linux,16,2015,,11
2406,2407,vostro,europe,2015-08-03,no,8,i5,Windows,16,2015,,14
2407,2408,vostro,europe,2015-08-04,no,8,i3,Windows,4,2015,,13
2408,2409,vostro,europe,2015-08-05,no,8,i7,Windows,16,2015,,9
2409,2410,vostro,europe,2015-08-06,no,8,i3,Windows,16,2015,,10
2410,2411,vostro,europe,2015-08-07,no,8,i3,linux,4,2015,,9
2411,2412,vostro,europe,2015-08-08,no,8,i9,Windows,4,2015,,13
2412,2413,vostro,europe,2015-08-09,no,8,i3,linux,16,2015,,8
2413,2414,vostro,europe,2015-08-10,no,8,i3,linux,4,2015,,11
2414,2415,vostro,europe,2015-08-11,no,8,i7,linux,8,2015,,8
2415,2416,vostro,europe,2015-08-12,no,8,i7,Windows,8,2015,,15
2416,2417,vostro,europe,2015-08-13,no,8,i3,Windows,4,2015,,14
2417,2418,vostro,europe,2015-08-14,no,8,i5,linux,4,2015,,11
2418,2419,vostro,europe,2015-08-15,no,8,i7,Windows,4,2015,,10
2419,2420,vostro,europe,2015-08-16,no,8,i5,Windows,4,2015,,13
2420,2421,vostro,europe,2015-08-17,no,8,i3,linux,4,2015,,13
2421,2422,vostro,europe,2015-08-18,no,8,i9,linux,16,2015,,13
2422,2423,vostro,europe,2015-08-19,no,8,i7,linux,16,2015,,13
2423,2424,vostro,europe,2015-08-20,no,8,i5,linux,16,2015,,12
2424,2425,vostro,europe,2015-08-21,no,8,i3,linux,16,2015,,15
2425,2426,vostro,europe,2015-08-22,no,8,i3,linux,4,2015,,14
2426,2427,vostro,europe,2015-08-23,no,8,i7,linux,8,2015,,6
2427,2428,vostro,europe,2015-08-24,no,8,i9,linux,4,2015,,10
2428,2429,vostro,europe,2015-08-25,no,8,i3,linux,4,2015,,10
2429,2430,vostro,europe,2015-08-26,no,8,i5,linux,4,2015,,14
2430,2431,vostro,europe,2015-08-27,no,8,i3,Windows,8,2015,,13
2431,2432,vostro,europe,2015-08-28,no,8,i9,linux,4,2015,,13
2432,2433,vostro,europe,2015-08-29,no,8,i7,Windows,8,2015,,18
2433,2434,vostro,europe,2015-08-30,no,8,i5,Windows,4,2015,,13
2434,2435,vostro,europe,2015-08-31,no,8,i3,Windows,4,2015,,11
2435,2436,vostro,europe,2015-09-01,no,9,i7,linux,16,2015,,13
2436,2437,vostro,europe,2015-09-02,no,9,i5,linux,4,2015,,10
2437,2438,vostro,europe,2015-09-03,no,9,i7,linux,16,2015,,12
2438,2439,vostro,europe,2015-09-04,no,9,i9,linux,16,2015,,13
2439,2440,vostro,europe,2015-09-05,no,9,i3,Windows,8,2015,,11
2440,2441,vostro,europe,2015-09-06,no,9,i3,Windows,16,2015,,12
2441,2442,vostro,europe,2015-09-07,no,9,i5,Windows,16,2015,,18
2442,2443,vostro,europe,2015-09-08,no,9,i3,linux,4,2015,,9
2443,2444,vostro,europe,2015-09-09,no,9,i3,linux,8,2015,,8
2444,2445,vostro,europe,2015-09-10,no,9,i9,Windows,8,2015,,12
2445,2446,vostro,europe,2015-09-11,no,9,i3,Windows,16,2015,,18
2446,2447,vostro,europe,2015-09-12,no,9,i5,linux,16,2015,,10
2447,2448,vostro,europe,2015-09-13,no,9,i9,Windows,8,2015,,10
2448,2449,vostro,europe,2015-09-14,no,9,i7,Windows,8,2015,,12
2449,2450,vostro,europe,2015-09-15,no,9,i7,linux,4,2015,,16
2450,2451,vostro,europe,2015-09-16,no,9,i3,linux,16,2015,,14
2451,2452,vostro,europe,2015-09-17,no,9,i9,Windows,4,2015,,12
2452,2453,vostro,europe,2015-09-18,no,9,i3,Windows,16,2015,,8
2453,2454,vostro,europe,2015-09-19,no,9,i3,linux,4,2015,,21
2454,2455,vostro,europe,2015-09-20,no,9,i3,Windows,16,2015,,15
2455,2456,vostro,europe,2015-09-21,no,9,i3,Windows,16,2015,,8
2456,2457,vostro,europe,2015-09-22,no,9,i9,Windows,8,2015,,11
2457,2458,vostro,europe,2015-09-23,no,9,i7,linux,4,2015,,13
2458,2459,vostro,europe,2015-09-24,no,9,i5,Windows,4,2015,,13
2459,2460,vostro,europe,2015-09-25,no,9,i3,linux,4,2015,,11
2460,2461,vostro,europe,2015-09-26,no,9,i9,linux,4,2015,,14
2461,2462,vostro,europe,2015-09-27,no,9,i9,Windows,16,2015,,10
2462,2463,vostro,europe,2015-09-28,no,9,i3,Windows,8,2015,,12
2463,2464,vostro,europe,2015-09-29,no,9,i5,linux,8,2015,,10
2464,2465,vostro,europe,2015-09-30,no,9,i9,linux,4,2015,,8
2465,2466,vostro,europe,2015-10-01,no,10,i9,linux,8,2015,,15
2466,2467,vostro,europe,2015-10-02,no,10,i7,linux,4,2015,,11
2467,2468,vostro,europe,2015-10-03,no,10,i5,Windows,4,2015,,18
2468,2469,vostro,europe,2015-10-04,no,10,i7,linux,16,2015,,20
2469,2470,vostro,europe,2015-10-05,no,10,i7,Windows,8,2015,,17
2470,2471,vostro,europe,2015-10-06,no,10,i3,Windows,8,2015,,18
2471,2472,vostro,europe,2015-10-07,no,10,i5,linux,16,2015,,12
2472,2473,vostro,europe,2015-10-08,no,10,i3,linux,16,2015,,12
2473,2474,vostro,europe,2015-10-09,no,10,i7,Windows,4,2015,,12
2474,2475,vostro,europe,2015-10-10,no,10,i9,Windows,16,2015,,16
2475,2476,vostro,europe,2015-10-11,no,10,i7,Windows,16,2015,,6
2476,2477,vostro,europe,2015-10-12,no,10,i9,Windows,4,2015,,10
2477,2478,vostro,europe,2015-10-13,no,10,i9,Windows,4,2015,,13
2478,2479,vostro,europe,2015-10-14,no,10,i5,linux,16,2015,,15
2479,2480,vostro,europe,2015-10-15,no,10,i7,linux,16,2015,,9
2480,2481,vostro,europe,2015-10-16,no,10,i3,linux,4,2015,,15
2481,2482,vostro,europe,2015-10-17,no,10,i3,linux,8,2015,,15
2482,2483,vostro,europe,2015-10-18,no,10,i9,Windows,8,2015,,14
2483,2484,vostro,europe,2015-10-19,no,10,i7,Windows,4,2015,,11
2484,2485,vostro,europe,2015-10-20,no,10,i7,linux,4,2015,,12
2485,2486,vostro,europe,2015-10-21,no,10,i9,Windows,8,2015,,13
2486,2487,vostro,europe,2015-10-22,no,10,i7,linux,4,2015,,11
2487,2488,vostro,europe,2015-10-23,no,10,i3,Windows,8,2015,,14
2488,2489,vostro,europe,2015-10-24,no,10,i9,linux,8,2015,,12
2489,2490,vostro,europe,2015-10-25,no,10,i5,Windows,4,2015,,10
2490,2491,vostro,europe,2015-10-26,no,10,i7,Windows,4,2015,,12
2491,2492,vostro,europe,2015-10-27,no,10,i3,Windows,8,2015,,15
2492,2493,vostro,europe,2015-10-28,no,10,i5,linux,16,2015,,9
2493,2494,vostro,europe,2015-10-29,no,10,i9,linux,4,2015,,9
2494,2495,vostro,europe,2015-10-30,no,10,i3,Windows,8,2015,,19
2495,2496,vostro,europe,2015-10-31,no,10,i3,Windows,8,2015,,16
2496,2497,vostro,europe,2015-11-01,no,11,i3,Windows,4,2015,,7
2497,2498,vostro,europe,2015-11-02,no,11,i9,linux,8,2015,,13
2498,2499,vostro,europe,2015-11-03,no,11,i3,Windows,4,2015,,11
2499,2500,vostro,europe,2015-11-04,no,11,i9,linux,16,2015,,12
2500,2501,vostro,europe,2015-11-05,no,11,i7,linux,8,2015,,12
2501,2502,vostro,europe,2015-11-06,no,11,i9,Windows,8,2015,,10
2502,2503,vostro,europe,2015-11-07,no,11,i3,linux,4,2015,,15
2503,2504,vostro,europe,2015-11-08,diwali,11,i3,Windows,8,2015,,21
2504,2505,vostro,europe,2015-11-09,diwali,11,i7,linux,16,2015,,34
2505,2506,vostro,europe,2015-11-10,diwali,11,i3,linux,16,2015,,32
2506,2507,vostro,europe,2015-11-11,diwali,11,i3,Windows,4,2015,,22
2507,2508,vostro,europe,2015-11-12,diwali,11,i9,Windows,8,2015,,29
2508,2509,vostro,europe,2015-11-13,diwali,11,i7,Windows,4,2015,,23
2509,2510,vostro,europe,2015-11-14,diwali,11,i9,Windows,4,2015,,28
2510,2511,vostro,europe,2015-11-15,no,11,i3,Windows,16,2015,,12
2511,2512,vostro,europe,2015-11-16,no,11,i5,linux,4,2015,,18
2512,2513,vostro,europe,2015-11-17,no,11,i3,Windows,4,2015,,8
2513,2514,vostro,europe,2015-11-18,no,11,i7,Windows,4,2015,,8
2514,2515,vostro,europe,2015-11-19,no,11,i5,linux,4,2015,,12
2515,2516,vostro,europe,2015-11-20,no,11,i9,linux,4,2015,,13
2516,2517,vostro,europe,2015-11-21,no,11,i9,linux,16,2015,,5
2517,2518,vostro,europe,2015-11-22,no,11,i7,linux,4,2015,,15
2518,2519,vostro,europe,2015-11-23,no,11,i3,linux,4,2015,,10
2519,2520,vostro,europe,2015-11-24,no,11,i7,Windows,4,2015,,11
2520,2521,vostro,europe,2015-11-25,no,11,i7,linux,4,2015,,16
2521,2522,vostro,europe,2015-11-26,no,11,i7,linux,16,2015,,19
2522,2523,vostro,europe,2015-11-27,no,11,i5,Windows,8,2015,,16
2523,2524,vostro,europe,2015-11-28,no,11,i7,linux,8,2015,,16
2524,2525,vostro,europe,2015-11-29,no,11,i5,linux,16,2015,,13
2525,2526,vostro,europe,2015-11-30,no,11,i7,Windows,8,2015,,10
2526,2527,vostro,europe,2015-12-01,no,12,i9,linux,4,2015,,10
2527,2528,vostro,europe,2015-12-02,no,12,i9,Windows,8,2015,,17
2528,2529,vostro,europe,2015-12-03,no,12,i5,linux,16,2015,,11
2529,2530,vostro,europe,2015-12-04,no,12,i5,linux,8,2015,,9
2530,2531,vostro,europe,2015-12-05,no,12,i3,Windows,8,2015,,11
2531,2532,vostro,europe,2015-12-06,no,12,i5,linux,16,2015,,10
2532,2533,vostro,europe,2015-12-07,no,12,i5,linux,8,2015,,17
2533,2534,vostro,europe,2015-12-08,no,12,i5,Windows,4,2015,,14
2534,2535,vostro,europe,2015-12-09,no,12,i9,Windows,8,2015,,18
2535,2536,vostro,europe,2015-12-10,no,12,i3,linux,16,2015,,6
2536,2537,vostro,europe,2015-12-11,no,12,i5,linux,16,2015,,10
2537,2538,vostro,europe,2015-12-12,no,12,i3,Windows,8,2015,,8
2538,2539,vostro,europe,2015-12-13,no,12,i5,Windows,8,2015,,9
2539,2540,vostro,europe,2015-12-14,no,12,i5,linux,4,2015,,10
2540,2541,vostro,europe,2015-12-15,no,12,i3,Windows,8,2015,,4
2541,2542,vostro,europe,2015-12-16,no,12,i9,linux,16,2015,,10
2542,2543,vostro,europe,2015-12-17,no,12,i7,Windows,16,2015,,12
2543,2544,vostro,europe,2015-12-18,no,12,i7,Windows,4,2015,,8
2544,2545,vostro,europe,2015-12-19,no,12,i5,linux,4,2015,,6
2545,2546,vostro,europe,2015-12-20,no,12,i9,Windows,4,2015,,14
2546,2547,vostro,europe,2015-12-21,no,12,i7,linux,16,2015,,12
2547,2548,vostro,europe,2015-12-22,christmas,12,i7,Windows,8,2015,,19
2548,2549,vostro,europe,2015-12-23,christmas,12,i9,linux,4,2015,,12
2549,2550,vostro,europe,2015-12-24,christmas,12,i5,Windows,8,2015,,9
2550,2551,vostro,europe,2015-12-25,christmas,12,i7,Windows,8,2015,,16
2551,2552,vostro,europe,2015-12-26,christmas,12,i5,linux,16,2015,,13
2552,2553,vostro,europe,2015-12-27,christmas,12,i3,Windows,16,2015,,8
2553,2554,vostro,europe,2015-12-28,christmas,12,i3,linux,16,2015,,8
2554,2555,vostro,europe,2015-12-29,no,12,i7,Windows,8,2015,,7
2555,2556,vostro,europe,2015-12-30,no,12,i5,linux,8,2015,,13
2556,2557,vostro,europe,2015-12-31,no,12,i3,Windows,16,2015,,15
2557,2558,vostro,europe,2016-01-01,no,13,i5,Windows,4,2016,,10
2558,2559,vostro,europe,2016-01-02,no,13,i9,linux,8,2016,,11
2559,2560,vostro,europe,2016-01-03,no,13,i7,linux,16,2016,,11
2560,2561,vostro,europe,2016-01-04,no,13,i5,linux,8,2016,,10
2561,2562,vostro,europe,2016-01-05,no,13,i9,Windows,4,2016,,7
2562,2563,vostro,europe,2016-01-06,no,13,i7,Windows,8,2016,,10
2563,2564,vostro,europe,2016-01-07,no,13,i7,linux,8,2016,,13
2564,2565,vostro,europe,2016-01-08,no,13,i9,Windows,4,2016,,14
2565,2566,vostro,europe,2016-01-09,no,13,i7,linux,8,2016,,14
2566,2567,vostro,europe,2016-01-10,no,13,i9,Windows,4,2016,,6
2567,2568,vostro,europe,2016-01-11,no,13,i5,linux,8,2016,,17
2568,2569,vostro,europe,2016-01-12,no,13,i5,Windows,16,2016,,17
2569,2570,vostro,europe,2016-01-13,no,13,i3,linux,8,2016,,9
2570,2571,vostro,europe,2016-01-14,no,13,i5,linux,4,2016,,12
2571,2572,vostro,europe,2016-01-15,no,13,i7,Windows,4,2016,,11
2572,2573,vostro,europe,2016-01-16,no,13,i5,linux,4,2016,,10
2573,2574,vostro,europe,2016-01-17,no,13,i9,Windows,16,2016,,6
2574,2575,vostro,europe,2016-01-18,no,13,i3,Windows,8,2016,,9
2575,2576,vostro,europe,2016-01-19,no,13,i3,Windows,4,2016,,13
2576,2577,vostro,europe,2016-01-20,no,13,i5,Windows,16,2016,,14
2577,2578,vostro,europe,2016-01-21,no,13,i3,Windows,16,2016,,8
2578,2579,vostro,europe,2016-01-22,no,13,i3,linux,8,2016,,12
2579,2580,vostro,europe,2016-01-23,no,13,i3,Windows,16,2016,,16
2580,2581,vostro,europe,2016-01-24,no,13,i7,Windows,16,2016,,12
2581,2582,vostro,europe,2016-01-25,no,13,i7,Windows,8,2016,,12
